ra_rad,dec_rad,mag
2.97145284027642,-0.951047934997692,3.873
2.85140660094688,-1.02718164636476,3.882
2.91727351282192,-1.02930858487638,4.052
3.03146648385055,-0.947087058438744,4.595
3.2076763617124,-1.02536223067854,2.721
3.34395738950115,-0.985915723986301,4.594
3.37989503198544,-0.997781748426107,4.951
3.37980286551096,-0.997942944941426,3.938
3.32460266513184,-1.04171408971532,4.904
3.38006156187789,-1.03230470835108,4.578
3.46559943502753,-1.03153993090372,4.963
3.45703095207517,-1.04581133391018,4.578
3.70844753637543,-0.93268556225504,4.84
3.75387907552406,-0.984129994027314,4.347
4.00341839711991,-1.02626920149632,4.071
4.02899491257103,-1.0353415587348,4.937
4.20421407906666,-1.00836508851072,4.697
4.40602229842006,-1.03046642321219,3.932
4.4487749894702,-0.927824722549798,4.218
4.44456916520098,-0.97721231626172,3.276
4.56098090995222,-0.969179326852877,2.968
4.56139323089803,-0.983976305394838,3.275
4.96748092510049,-0.923953396914908,4.829
5.58446363657453,-0.932865695767276,4.504
5.4751416854076,-1.02021745086221,3.778
5.75050201253951,-0.95980146561133,4.43
5.77425132289996,-0.991102223629475,4.826
5.95869085317264,-0.933753287496234,4.977
6.02522624500075,-0.920733380334841,4.222
6.09743737093639,-1.01640534756496,4.033
0.0875764096874587,-1.13227873119672,4.286
0.137638715225078,-1.0988283185086,4.282
0.137696897870088,-1.09895640734974,4.505
0.518209228015139,-1.0745979259422,2.871
0.780147310672226,-1.11825492775381,4.986
1.04172516016423,-1.07163534664853,4.74
1.0511104804194,-1.08488407118725,4.7
1.11013730802767,-1.09037456634542,3.425
0.913583614444903,-1.09846703482984,4.75
0.978255569019742,-1.13109365961594,3.959
1.45571515020501,-1.09065323608577,3.911
1.36902567687538,-1.17260389492841,4.948
1.54505869179748,-1.10112277791063,4.759
1.78106881304756,-1.08108000582935,3.262
1.50435579919668,-1.14730130052582,4.353
2.13371342896358,-1.06992887191635,4.792
2.33458385603181,-1.05844819697676,3.802
2.09584725507716,-1.10946217714842,4.778
2.20669218910149,-1.15430650672793,3.886
2.36686975938666,-1.1588300015159,4.011
2.52789095516066,-1.07037657155877,4.487
2.69253226818871,-1.07045070721127,3.536
2.40540692004254,-1.08763647566347,3.915
2.44759245849827,-1.08916631260338,4.903
2.55362128578062,-1.09096868514945,3.905
2.56171594465325,-1.13572074056767,3.025
2.75772808438574,-1.07661261779178,3.341
2.80796519320006,-1.05708689513808,4.754
2.93477213922199,-1.05274122758427,4.679
2.9083314719883,-1.08950629314235,4.719
2.81048452012477,-1.11633175905035,4.767
2.82243323320309,-1.12370398617754,4.814
2.80542955687161,-1.12389567184956,2.67
2.80228024323047,-1.12515140325965,4.714
2.71821553583086,-1.16765136696891,4.938
3.08274764234023,-1.06776446101115,4.199
3.23479389869687,-1.05419892325941,3.734
3.03591893396412,-1.09990378934649,3.092
3.1604435048947,-1.10244962572815,4.7
3.15479181828267,-1.10501910713238,4.348
3.25728509213121,-1.10169087874243,4.799
3.09658407369237,-1.11331914622848,4.284
3.10604892825248,-1.13805794971533,4.968
3.17161957799192,-1.12772234044301,4.177
3.2220409858958,-1.11706431737064,4.011
3.07879153628972,-1.16463659308037,3.638
3.09028980240284,-1.16614015600825,4.915
3.34070937400015,-1.06432477519703,4.803
3.5021440894121,-1.06444844468997,4.487
3.50814692754298,-1.12635987394612,4.619
3.65492917156638,-1.11154250995849,4.824
3.85066324701324,-1.13403008148557,3.189
4.0039956562179,-1.11021207618749,4.99
4.1676131748147,-1.10705876661504,2.851
4.08721364959403,-1.15745068194522,4.234
4.25615052439106,-1.11152480586216,3.962
4.58628230845521,-1.05913298092304,3.563
4.74982724753507,-1.11122561296967,4.359
4.65013789871146,-1.12964472392284,3.714
4.81373630961815,-1.07327105630807,4.54
4.84928287512975,-1.08696152804379,4.593
4.94022985576748,-1.08537771452783,4.181
4.9106949084401,-1.13221703415673,4.793
4.96088230207428,-1.17344590982742,4.439
5.27406563446795,-1.1550950243183,3.616
5.39999872694559,-1.07389967608261,4.901
5.39123851294265,-1.05735098649225,4.782
5.61316054381574,-1.14088746056897,4.276
5.4321550725902,-1.15546408029729,3.431
5.84031496654296,-1.05172836415012,2.998
5.87884830841844,-1.13387688084715,4.494
6.2726461300337,-1.12221572018789,4.997
6.28282021920665,-1.14453688696262,4.473
0.330605417204856,-1.20211250820444,4.997
0.501500679704326,-1.18066816866597,4.789
0.696339642798476,-1.19148298513702,4.088
0.618496980949681,-1.19833296507159,4.075
0.722321584446728,-1.18013261682845,4.829
0.991517224528356,-1.29571435995646,3.436
1.90603230374176,-1.18607603871562,4.051
1.87076489736083,-1.23043835198896,3.86
2.01507438385821,-1.26721543536068,4.059
2.12899636162813,-1.19759371830054,4.378
2.3808018777169,-1.23112907773415,4.627
2.37865184273969,-1.26715623274525,4.536
2.67793258969391,-1.22239190103013,3.271
2.75035741618663,-1.25651124099921,4.715
2.72443765712897,-1.29209541067674,4.02
3.21826192325209,-1.18613859096694,4.332
3.34353199918083,-1.18871050501109,3.518
3.34354118641948,-1.18870568598249,3.976
3.30383821301843,-1.20664407915446,2.622
3.28325635602963,-1.25895811825948,3.804
3.46992845632906,-1.18498407032751,4.765
3.41330055079094,-1.24876308234297,3.736
4.00950007631097,-1.19868415970008,2.849
4.40113091894357,-1.20476091147759,2.052
4.54654468869772,-1.1828212883381,4.895
4.31300969897051,-1.22320351892582,4.963
4.90016718257397,-1.24665571019399,4.129
5.23857302284311,-1.27252836072075,3.938
0.00695772940673539,-1.34505007672343,4.926
0.112361313777572,-1.34834105402756,2.855
0.743834517344666,-1.31016535228149,4.895
2.1752294493444,-1.34250241176031,4.095
2.18446419742701,-1.3523592204956,4.467
2.77275422046969,-1.37196469439868,4.277
3.13996088977063,-1.36522890053603,4.908
2.81776162244441,-1.40569150440846,4.404
3.22164689089976,-1.38425969755575,4.209
3.87402796464823,-1.37959115735482,3.968
3.74474159027734,-1.41385214842052,4.92
4.27756948003543,-1.37349979490254,4.902
4.37675169412333,-1.35293449934302,4.346
4.33474936706798,-1.37701502048655,3.957
5.67875455984867,-1.35070138267915,3.841
5.96055335772196,-1.42037719604492,4.155
3.78265442030532,-1.4602800752697,4.453
